emp_no,first_name,last_name,salary
221036,JoAnna,Ranze,103489
221166,Jaana,Isaac,101863
221166,Jaana,Isaac,101398
221314,Radhakrishnan,Fairtlough,100285
221332,Ugo,Trystram,100665
221332,Ugo,Trystram,101522
221332,Ugo,Trystram,104911
221388,Gao,Lund,102350
221388,Gao,Lund,103954
221388,Gao,Lund,104470
221520,Yuuichi,Sudkamp,104074
221520,Yuuichi,Sudkamp,106919
221520,Yuuichi,Sudkamp,108287
222452,Gaurav,Picco,102600
222452,Gaurav,Picco,106843
222452,Gaurav,Picco,109408
222506,Xudong,Alpay,100120
222540,Kayoko,Peral,102401
222702,Dmitry,Barbanera,100478
222702,Dmitry,Barbanera,104943
223167,Zhenhua,Budinsky,102156
223167,Zhenhua,Budinsky,101937
223167,Zhenhua,Budinsky,105750
223438,Toshimitsu,Yurov,101584
223438,Toshimitsu,Yurov,104780
223438,Toshimitsu,Yurov,105303
223438,Toshimitsu,Yurov,107948
223438,Toshimitsu,Yurov,111874
223438,Toshimitsu,Yurov,113820
223438,Toshimitsu,Yurov,113582
223438,Toshimitsu,Yurov,116096
223607,Zeljko,Mandelberg,103598
223607,Zeljko,Mandelberg,105906
223607,Zeljko,Mandelberg,107413
223607,Zeljko,Mandelberg,111315
223607,Zeljko,Mandelberg,113197
223607,Zeljko,Mandelberg,113914
223611,Gunilla,Kitsuregawa,100556
223611,Gunilla,Kitsuregawa,103568
223856,Anestis,Vidya,102560
223856,Anestis,Vidya,104330
223975,Yongmin,Kusakabe,100638
223975,Yongmin,Kusakabe,100277
223975,Yongmin,Kusakabe,100536
223975,Yongmin,Kusakabe,102716
223975,Yongmin,Kusakabe,105499
224029,Francoise,Kowalchuk,100069
224154,Pantung,Crabtree,102105
224336,Rosine,Andreotta,103802
224336,Rosine,Andreotta,107047
224336,Rosine,Andreotta,110078
224506,Kaijung,Jenevein,100158
224506,Kaijung,Jenevein,102817
224506,Kaijung,Jenevein,104710
224873,Marc,Rabejac,100129
224892,Kousuke,Back,101936
224938,Adly,Kroft,102605
224938,Adly,Kroft,102668
225021,King,Lund,101939
225021,King,Lund,103411
225253,Uinam,Swiss,101055
225253,Uinam,Swiss,103603
225253,Uinam,Swiss,104239
225253,Uinam,Swiss,103765
225253,Uinam,Swiss,104056
225707,Zijian,Masand,100582
225894,Parto,Menhardt,100660
225894,Parto,Menhardt,101860
225894,Parto,Menhardt,105962
225894,Parto,Menhardt,105688
225894,Parto,Menhardt,108940
225894,Parto,Menhardt,110276
225894,Parto,Menhardt,114130
225894,Parto,Menhardt,115165
225894,Parto,Menhardt,115732
225894,Parto,Menhardt,116372
225894,Parto,Menhardt,120810
226220,Faiza,Mateescu,100216
226220,Faiza,Mateescu,103118
226220,Faiza,Mateescu,103375
226220,Faiza,Mateescu,106959
226404,Garnik,Alpin,101953
226452,Patricio,Stellhorn,103498
226452,Patricio,Stellhorn,105455
226452,Patricio,Stellhorn,108303
226517,Xinyu,Kroll,102925
226880,Yannis,Giaccio,103261
226880,Yannis,Giaccio,104328
226880,Yannis,Giaccio,107909
226880,Yannis,Giaccio,108841
226957,Bogdan,Brodal,100929
226957,Bogdan,Brodal,103841
226957,Bogdan,Brodal,107603
226957,Bogdan,Brodal,107231
226983,Nevin,Pietrzykowski,100750
226983,Nevin,Pietrzykowski,100659
226983,Nevin,Pietrzykowski,104677
227368,Phuoc,Benveniste,102550
227368,Phuoc,Benveniste,106368
227398,Aral,Strooper,101608
227398,Aral,Strooper,102678
227398,Aral,Strooper,102459
227398,Aral,Strooper,103096
227398,Aral,Strooper,105268
227678,Christophe,Narlikar,100516
227678,Christophe,Narlikar,101987
227678,Christophe,Narlikar,103192
227678,Christophe,Narlikar,107521
227678,Christophe,Narlikar,109700
227851,Bezalel,Krichel,100256
228281,Willard,Saoudi,101754
228281,Willard,Saoudi,101888
228336,Denny,Perez,103839
228372,Shigeu,Leuchs,101332
228372,Shigeu,Leuchs,104977
228372,Shigeu,Leuchs,107570
228372,Shigeu,Leuchs,108009
228372,Shigeu,Leuchs,112237
228388,Ramzi,Wuwongse,100113
228388,Ramzi,Wuwongse,101979
228388,Ramzi,Wuwongse,101944
228559,Ebbe,Chenoweth,102436
228559,Ebbe,Chenoweth,106134
228619,Clyde,Milicia,100710
228619,Clyde,Milicia,100482
228667,Gad,Farrag,102559
228708,Yuguang,Karner,101625
228708,Yuguang,Karner,105509
228708,Yuguang,Karner,106223
228766,Nahla,Smailagic,103725
228766,Nahla,Smailagic,103733
228766,Nahla,Smailagic,103246
228766,Nahla,Smailagic,103408
228766,Nahla,Smailagic,105434
228766,Nahla,Smailagic,107515
228948,Shir,Imataki,101280
228948,Shir,Imataki,105662
228948,Shir,Imataki,106097
228948,Shir,Imataki,107178
228948,Shir,Imataki,110989
229085,Guther,Chleq,102229
229085,Guther,Chleq,105257
229085,Guther,Chleq,108807
229085,Guther,Chleq,109880
229085,Guther,Chleq,113376
229281,Hitomi,Solovay,102045
229281,Hitomi,Solovay,101603
229281,Hitomi,Solovay,106074
229281,Hitomi,Solovay,107793
229369,Ult,Riefers,100072
229369,Ult,Riefers,100216
229369,Ult,Riefers,102447
229369,Ult,Riefers,105701
229369,Ult,Riefers,105800
229525,Gil,Lundstrom,102264
229525,Gil,Lundstrom,102928
229822,Vidya,Basagni,101516
229822,Vidya,Basagni,101037
229822,Vidya,Basagni,100791
229822,Vidya,Basagni,103447
229822,Vidya,Basagni,107026
229991,Yunming,Grandbois,103243
229991,Yunming,Grandbois,103541
229991,Yunming,Grandbois,104596
229991,Yunming,Grandbois,108087
229996,Shahid,Emmart,101865
230002,Tadahiro,Backhouse,101813
230002,Tadahiro,Backhouse,105259
230094,Otilia,Pepe,100495
230094,Otilia,Pepe,100095
230094,Otilia,Pepe,103502
230094,Otilia,Pepe,105186
230094,Otilia,Pepe,105433
230255,Ennio,Lorcy,101914
230255,Ennio,Lorcy,105534
230255,Ennio,Lorcy,109694
230255,Ennio,Lorcy,113086
230255,Ennio,Lorcy,113259
230255,Ennio,Lorcy,113431
230255,Ennio,Lorcy,117428
230255,Ennio,Lorcy,121774
230255,Ennio,Lorcy,122443
230255,Ennio,Lorcy,125871
230255,Ennio,Lorcy,128018
230404,Charmane,Melton,101675
230404,Charmane,Melton,102478
230404,Charmane,Melton,104148
230404,Charmane,Melton,106244
230404,Charmane,Melton,108956
230404,Charmane,Melton,109862
230404,Charmane,Melton,113894
230404,Charmane,Melton,118378
230734,Shiv,Malabarba,100567
230734,Shiv,Malabarba,102270
230734,Shiv,Malabarba,105438
230734,Shiv,Malabarba,105881
230734,Shiv,Malabarba,106293
230734,Shiv,Malabarba,107184
230734,Shiv,Malabarba,108474
230737,Hsiangchu,Hagimont,101297
230737,Hsiangchu,Hagimont,102732
230737,Hsiangchu,Hagimont,102606
230737,Hsiangchu,Hagimont,102450
230737,Hsiangchu,Hagimont,105382
230737,Hsiangchu,Hagimont,108679
230774,Tetsushi,Erni,100990
230994,Hilari,Shackel,100357
231188,Charmane,Gecsel,100083
231188,Charmane,Gecsel,103667
231188,Charmane,Gecsel,106045
231188,Charmane,Gecsel,110448
231188,Charmane,Gecsel,112744
231188,Charmane,Gecsel,113498
231188,Charmane,Gecsel,113672
231188,Charmane,Gecsel,115839
231310,Goetz,Detkin,100404
231310,Goetz,Detkin,100162
231310,Goetz,Detkin,104112
231310,Goetz,Detkin,107583
231319,Filipp,Azumi,100650
231319,Filipp,Azumi,102394
231330,Mohammad,Krupka,101278
231330,Mohammad,Krupka,105009
231330,Mohammad,Krupka,105165
231330,Mohammad,Krupka,106828
231330,Mohammad,Krupka,109376
231670,Stafford,Bennet,101903
231670,Stafford,Bennet,106063
231995,Katsuo,Pehl,102452
231995,Katsuo,Pehl,106827
232439,Luigi,Weedon,101241
232439,Luigi,Weedon,101311
232527,Houman,Ritzmann,101273
232527,Houman,Ritzmann,105055
232527,Houman,Ritzmann,107171
232527,Houman,Ritzmann,107090
232564,Vishu,Trachtenberg,100704
232564,Vishu,Trachtenberg,101763
232564,Vishu,Trachtenberg,105705
232852,Nevin,Cullers,101234
232852,Nevin,Cullers,105614
232852,Nevin,Cullers,106973
232852,Nevin,Cullers,111240
232852,Nevin,Cullers,114504
232852,Nevin,Cullers,114510
232852,Nevin,Cullers,116245
232852,Nevin,Cullers,117026
232989,Kendra,Simmel,100085
233080,Marsha,Frezza,103313
233080,Marsha,Frezza,106099
233114,Alselm,Gargeya,102849
233114,Alselm,Gargeya,104485
233114,Alselm,Gargeya,107948
233487,Heeju,Sullins,103011
233640,Moheb,Babb,102943
233640,Moheb,Babb,105692
233640,Moheb,Babb,106611
233640,Moheb,Babb,109746
233640,Moheb,Babb,109864
233640,Moheb,Babb,114163
233640,Moheb,Babb,115075
233640,Moheb,Babb,115940
233647,Salvador,Thummel,100021
233647,Salvador,Thummel,102400
233647,Salvador,Thummel,103986
233647,Salvador,Thummel,106050
233647,Salvador,Thummel,105986
233798,Pranas,Feinberg,100656
233798,Pranas,Feinberg,100331
233798,Pranas,Feinberg,102189
233798,Pranas,Feinberg,106086
233798,Pranas,Feinberg,107528
233798,Pranas,Feinberg,111768
233821,Lubomir,Salvesen,100208
233821,Lubomir,Salvesen,100204
233821,Lubomir,Salvesen,102660
233821,Lubomir,Salvesen,102453
233821,Lubomir,Salvesen,104885
233821,Lubomir,Salvesen,106088
233888,Adhemar,Hiltgen,100534
233888,Adhemar,Hiltgen,104426
234283,Ymte,Pocchiola,101698
234283,Ymte,Pocchiola,105728
234283,Ymte,Pocchiola,108416
234283,Ymte,Pocchiola,112491
234283,Ymte,Pocchiola,116575
234671,Toshimo,Koshino,101419
234671,Toshimo,Koshino,105518
234671,Toshimo,Koshino,107223
234671,Toshimo,Koshino,107945
234671,Toshimo,Koshino,110891
234671,Toshimo,Koshino,113292
234671,Toshimo,Koshino,113717
234671,Toshimo,Koshino,115100
234671,Toshimo,Koshino,114916
234671,Toshimo,Koshino,115886
235148,Mountaz,Rouquie,100298
235148,Mountaz,Rouquie,102870
235148,Mountaz,Rouquie,105188
235148,Mountaz,Rouquie,107345
235148,Mountaz,Rouquie,108031
235148,Mountaz,Rouquie,109734
235388,Shim,Bonifati,101226
235834,Kish,Ducloy,103620
235834,Kish,Ducloy,106469
235947,Weicheng,Baby,102848
235947,Weicheng,Baby,106902
235947,Weicheng,Baby,110707
235947,Weicheng,Baby,114247
235947,Weicheng,Baby,117152
236019,Nishit,Gerlach,101746
236019,Nishit,Gerlach,104479
236019,Nishit,Gerlach,106827
236019,Nishit,Gerlach,107794
236461,Bezalel,Kamble,110449
236461,Bezalel,Kamble,112188
236461,Bezalel,Kamble,112716
236461,Bezalel,Kamble,113348
236461,Bezalel,Kamble,117319
236461,Bezalel,Kamble,119989
236461,Bezalel,Kamble,123284
236574,Jacqueline,Munch,102376
236602,Temple,Baak,101802
236602,Temple,Baak,105838
236602,Temple,Baak,108361
237512,Guozhong,Berztiss,101727
237553,Ortrun,Bonifati,102237
237643,Premsyl,Begiun,100611
237643,Premsyl,Begiun,102810
237643,Premsyl,Begiun,102905
237820,Jiakeng,Rosiles,100971
237820,Jiakeng,Rosiles,101618
237820,Jiakeng,Rosiles,103008
237820,Jiakeng,Rosiles,104276
237820,Jiakeng,Rosiles,108721
237820,Jiakeng,Rosiles,112526
237820,Jiakeng,Rosiles,112453
237820,Jiakeng,Rosiles,114760
237895,Francesca,Verhoeff,102842
237895,Francesca,Verhoeff,105070
237895,Francesca,Verhoeff,106228
237895,Francesca,Verhoeff,107194
238039,Ekawit,Eppinger,101291
238082,Matt,Cannane,101458
238578,Neelam,Uhrig,100442
238578,Neelam,Uhrig,102550
238578,Neelam,Uhrig,104304
238578,Neelam,Uhrig,104167
238578,Neelam,Uhrig,108575
238578,Neelam,Uhrig,111668
238578,Neelam,Uhrig,114366
239070,Zsolt,Facello,102688
239070,Zsolt,Facello,104974
239070,Zsolt,Facello,109301
239070,Zsolt,Facello,109348
239070,Zsolt,Facello,112873
239070,Zsolt,Facello,112807
239088,Hugo,Busillo,100317
239088,Hugo,Busillo,104612
239214,Remko,Nyanchama,103656
239214,Remko,Nyanchama,107274
239255,Oguz,Luca,101986
239394,Elvis,Guting,101144
239394,Elvis,Guting,101464
239394,Elvis,Guting,102422
239820,Shaowei,Moehrke,102291
239820,Shaowei,Moehrke,104785
239820,Shaowei,Moehrke,105384
239820,Shaowei,Moehrke,109176
239824,Remzi,Crabtree,101327
239824,Remzi,Crabtree,105653
239824,Remzi,Crabtree,109887
239824,Remzi,Crabtree,113470
240367,Amabile,Yetim,101068
240367,Amabile,Yetim,101440
240367,Amabile,Yetim,101914
240367,Amabile,Yetim,103114
240669,Jeanna,Azulay,101080
240669,Jeanna,Azulay,102466
240669,Jeanna,Azulay,103985
240669,Jeanna,Azulay,108430
240755,Adamantios,Gajiwala,100751
240755,Adamantios,Gajiwala,100445
240802,Angus,Scallan,100230
240802,Angus,Scallan,100050
241178,Sailaja,Zaccaria,102165
241178,Sailaja,Zaccaria,101690
242415,Premsyl,Marshall,100766
242415,Premsyl,Marshall,100393
242415,Premsyl,Marshall,102596
242415,Premsyl,Marshall,105024
242667,Toshimo,Rajala,102239
242667,Toshimo,Rajala,105796
242667,Toshimo,Rajala,109696
243002,Chrisa,Zeleznik,101635
243002,Chrisa,Zeleznik,105228
243002,Chrisa,Zeleznik,108477
243002,Chrisa,Zeleznik,108952
243002,Chrisa,Zeleznik,112243
243002,Chrisa,Zeleznik,112678
243002,Chrisa,Zeleznik,115486
243002,Chrisa,Zeleznik,117114
243002,Chrisa,Zeleznik,118250
243002,Chrisa,Zeleznik,121612
243002,Chrisa,Zeleznik,122941
243154,Maia,Marrakchi,102583
243154,Maia,Marrakchi,104073
243154,Maia,Marrakchi,105567
243338,Somnath,Hatcliff,103052
243338,Somnath,Hatcliff,104415
243338,Somnath,Hatcliff,105143
243338,Somnath,Hatcliff,105475
243338,Somnath,Hatcliff,105891
243338,Somnath,Hatcliff,106779
243456,Sibyl,Kadhim,101192
243456,Sibyl,Kadhim,105105
243456,Sibyl,Kadhim,107744
243456,Sibyl,Kadhim,109092
243456,Sibyl,Kadhim,109173
243569,Mitchel,Ravishankar,100014
243569,Mitchel,Ravishankar,101759
243818,Zsolt,Rande,100767
243818,Zsolt,Rande,101347
244196,Leon,Flowers,101900
244196,Leon,Flowers,103751
244196,Leon,Flowers,103769
244287,Angus,Pollock,101783
244548,Xiaocheng,Swan,100835
244548,Xiaocheng,Swan,102191
244550,Josyula,Kolvik,100389
244550,Josyula,Kolvik,103672
244550,Josyula,Kolvik,105019
244625,Alejandro,Zallocco,101327
244625,Alejandro,Zallocco,103781
244625,Alejandro,Zallocco,106884
244625,Alejandro,Zallocco,108677
244887,Ewing,Pokrovskii,101813
244930,Khun,Petereit,100502
244930,Khun,Petereit,104162
245131,Fumiko,Ferretti,100834
245179,Toshimitsu,Peternell,100507
245383,Serif,Conti,101634
245383,Serif,Conti,101764
245383,Serif,Conti,105455
245548,Otmar,Perin,100978
245548,Otmar,Perin,102428
245548,Otmar,Perin,103425
245548,Otmar,Perin,107103
245642,Kiyokazu,Sommer,102294
245695,Nevin,Furudate,100681
245695,Nevin,Furudate,103419
245695,Nevin,Furudate,104818
245695,Nevin,Furudate,104600
245725,Hisao,Tokunaga,101128
245725,Hisao,Tokunaga,105007
245725,Hisao,Tokunaga,106373
245725,Hisao,Tokunaga,108510
245725,Hisao,Tokunaga,110861
245725,Hisao,Tokunaga,112248
245725,Hisao,Tokunaga,115322
245725,Hisao,Tokunaga,116746
246048,Uwe,Strehl,100676
246048,Uwe,Strehl,100860
246048,Uwe,Strehl,100379
246048,Uwe,Strehl,104544
246048,Uwe,Strehl,108849
246048,Uwe,Strehl,112427
246330,Chiradeep,Jansch,104061
246330,Chiradeep,Jansch,108001
246330,Chiradeep,Jansch,111128
246330,Chiradeep,Jansch,111813
246330,Chiradeep,Jansch,116277
246465,Apostol,Leuchs,105086
246465,Apostol,Leuchs,105934
246465,Apostol,Leuchs,106021
246465,Apostol,Leuchs,107087
246465,Apostol,Leuchs,109880
246465,Apostol,Leuchs,110247
246465,Apostol,Leuchs,109993
246465,Apostol,Leuchs,110086
246465,Apostol,Leuchs,110851
246465,Apostol,Leuchs,114776
246465,Apostol,Leuchs,115562
246465,Apostol,Leuchs,119463
246465,Apostol,Leuchs,121252
246465,Apostol,Leuchs,121495
246465,Apostol,Leuchs,125306
246465,Apostol,Leuchs,126141
246465,Apostol,Leuchs,127924
246668,Muneo,Heydon,100807
246668,Muneo,Heydon,103915
246668,Muneo,Heydon,106850
246668,Muneo,Heydon,109635
246687,Divine,Ebeling,102589
246687,Divine,Ebeling,102921
246687,Divine,Ebeling,106054
246687,Divine,Ebeling,106337
246687,Divine,Ebeling,109031
246817,Taegyun,Czaja,100494
246817,Taegyun,Czaja,100700
247392,Erzsebet,Hinsberger,100688
247587,Hironobu,Feldmann,100768
247979,Siamak,Seiwald,100628
247979,Siamak,Seiwald,100925
247979,Siamak,Seiwald,105211
247979,Siamak,Seiwald,108846
248185,Neven,Vidya,100218
248185,Neven,Vidya,100040
248185,Neven,Vidya,102250
248185,Neven,Vidya,104113
248200,Shunichi,Haddadi,102527
248200,Shunichi,Haddadi,102049
248200,Shunichi,Haddadi,101864
248200,Shunichi,Haddadi,105469
248200,Shunichi,Haddadi,106924
248200,Shunichi,Haddadi,107428
248200,Shunichi,Haddadi,107344
248200,Shunichi,Haddadi,107622
248200,Shunichi,Haddadi,110503
248200,Shunichi,Haddadi,114325
248200,Shunichi,Haddadi,114217
248200,Shunichi,Haddadi,117116
248200,Shunichi,Haddadi,118730
248372,Rosita,Orlowski,101375
248372,Rosita,Orlowski,103013
248372,Rosita,Orlowski,106797
248617,Ferdinand,Scharstein,101728
248617,Ferdinand,Scharstein,101431
248617,Ferdinand,Scharstein,102816
248617,Ferdinand,Scharstein,104242
248617,Ferdinand,Scharstein,106276
248663,Mart,Ratzlaff,103539
249170,Masaru,Clouatre,102367
249369,Lidong,Chinen,103418
249369,Lidong,Chinen,107910
249369,Lidong,Chinen,108601
249369,Lidong,Chinen,108258
249369,Lidong,Chinen,109474
249477,Masadi,Himler,103324
249477,Masadi,Himler,107594
249477,Masadi,Himler,107862
249477,Masadi,Himler,107900
249477,Masadi,Himler,109020
249477,Masadi,Himler,111072
249573,Sugwoo,Papsdorf,100865
249573,Sugwoo,Papsdorf,100505
249573,Sugwoo,Papsdorf,101945
249573,Sugwoo,Papsdorf,102054
249573,Sugwoo,Papsdorf,102294
249783,Kamakshi,Lowrie,100899
249783,Kamakshi,Lowrie,105319
249783,Kamakshi,Lowrie,109698
249783,Kamakshi,Lowrie,112039
249783,Kamakshi,Lowrie,116262
249783,Kamakshi,Lowrie,120388
250009,Tran,Dayana,102480
250089,Serge,Pagter,100574
250089,Serge,Pagter,103736
250089,Serge,Pagter,103928
250089,Serge,Pagter,103783
250975,Bikash,Katalagarianos,101081
250975,Bikash,Katalagarianos,105553
251050,Xinyu,Yamaashi,102655
251507,Pranav,Skrikant,101831
251507,Pranav,Skrikant,106026
251507,Pranav,Skrikant,107029
251507,Pranav,Skrikant,111428
251507,Pranav,Skrikant,112872
251507,Pranav,Skrikant,112630
251533,Alain,Zockler,102541
251533,Alain,Zockler,103157
251533,Alain,Zockler,103274
251533,Alain,Zockler,103898
251618,Piyawadee,Chachaty,100135
251868,Khalid,Christianini,101103
252113,Tesuro,Montemayor,100904
252113,Tesuro,Montemayor,102098
252113,Tesuro,Montemayor,102065
252113,Tesuro,Montemayor,104410
252113,Tesuro,Montemayor,108163
252113,Tesuro,Montemayor,108709
252113,Tesuro,Montemayor,109354
252113,Tesuro,Montemayor,112938
252113,Tesuro,Montemayor,114959
252113,Tesuro,Montemayor,119107
252286,Narain,Brender,100200
252468,Xuedong,Kinley,103362
252468,Xuedong,Kinley,103689
252543,Sachem,Boguraev,102722
252543,Sachem,Boguraev,102818
252543,Sachem,Boguraev,105775
252543,Sachem,Boguraev,108928
252543,Sachem,Boguraev,112143
252543,Sachem,Boguraev,114722
252543,Sachem,Boguraev,118961
252543,Sachem,Boguraev,118729
252543,Sachem,Boguraev,118946
252543,Sachem,Boguraev,121683
253030,Leon,Ranta,101329
253030,Leon,Ranta,103907
253030,Leon,Ranta,107898
253030,Leon,Ranta,111531
253030,Leon,Ranta,113554
253341,Bilhanan,Zhiwei,100364
253341,Bilhanan,Zhiwei,101495
253349,Taizo,Schmittgen,101385
253349,Taizo,Schmittgen,104689
253349,Taizo,Schmittgen,105714
253349,Taizo,Schmittgen,107592
253349,Taizo,Schmittgen,110457
253349,Taizo,Schmittgen,112421
253349,Taizo,Schmittgen,116164
253349,Taizo,Schmittgen,115821
253349,Taizo,Schmittgen,119110
253464,Danae,Mamelak,100358
253464,Danae,Mamelak,101576
253464,Danae,Mamelak,104876
253495,Jayesh,Vecchi,100938
253766,Masoud,Ranft,101747
253989,Mari,Knightly,102082
253989,Mari,Knightly,105922
253989,Mari,Knightly,106593
253989,Mari,Knightly,109051
253989,Mari,Knightly,109424
253989,Mari,Knightly,109652
254293,Stein,Pardalos,100939
254584,Steen,Gecsel,102385
254584,Steen,Gecsel,102484
254600,Vidar,Kobara,100962
254600,Vidar,Kobara,100933
254600,Vidar,Kobara,105304
254617,Danel,Hmelo,100577
254625,Stevo,Shrader,101000
254625,Stevo,Shrader,104046
254625,Stevo,Shrader,104163
254625,Stevo,Shrader,104983
254626,Toshimori,Thummel,102159
254626,Toshimori,Thummel,104455
254626,Toshimori,Thummel,108613
254842,Jacopo,Nourani,101114
254842,Jacopo,Nourani,102017
254842,Jacopo,Nourani,103341
254842,Jacopo,Nourani,105753
254842,Jacopo,Nourani,106282
254842,Jacopo,Nourani,109915
254842,Jacopo,Nourani,110740
254842,Jacopo,Nourani,110522
254842,Jacopo,Nourani,112999
254969,Chaosheng,Dulay,100546
254969,Chaosheng,Dulay,102103
254969,Chaosheng,Dulay,104704
255658,Fan,Godskesen,101085
255814,Zhongwei,Morris,101311
255814,Zhongwei,Morris,105608
255814,Zhongwei,Morris,108476
255814,Zhongwei,Morris,108639
255814,Zhongwei,Morris,111785
255814,Zhongwei,Morris,113699
255814,Zhongwei,Morris,114876
255814,Zhongwei,Morris,118986
255814,Zhongwei,Morris,119779
255814,Zhongwei,Morris,122788
255814,Zhongwei,Morris,126216
255943,Gao,Cummings,100570
255962,Selwyn,Malabarba,102299
255962,Selwyn,Malabarba,105573
255962,Selwyn,Malabarba,105190
257096,Remko,Jahnichen,100103
257096,Remko,Jahnichen,100263
257096,Remko,Jahnichen,101209
257096,Remko,Jahnichen,104931
257349,Giri,Plessier,102293
257541,Sungwon,Sullins,101456
257541,Sungwon,Sullins,102991
257541,Sungwon,Sullins,104453
257541,Sungwon,Sullins,106622
257541,Sungwon,Sullins,106998
257648,Rafols,Braunmuhl,102642
257648,Rafols,Braunmuhl,106237
257648,Rafols,Braunmuhl,110597
257693,Alper,Suppi,101175
257880,KayLiang,Spataro,100707
257880,KayLiang,Spataro,102015
257880,KayLiang,Spataro,102681
257880,KayLiang,Spataro,105336
257996,Shigenori,Moffat,101741
258611,Moti,Conia,100158
258611,Moti,Conia,100812
258611,Moti,Conia,103092
258611,Moti,Conia,102703
258667,Luigi,Rothe,100703
258667,Luigi,Rothe,104753
258667,Luigi,Rothe,105696
258667,Luigi,Rothe,109996
258862,Adel,Bahi,100532
258862,Adel,Bahi,104685
258862,Adel,Bahi,106410
258862,Adel,Bahi,106421
258862,Adel,Bahi,110028
258862,Adel,Bahi,113356
259418,Yannik,Morrey,101288
259480,Marco,Dichev,101614
259480,Marco,Dichev,103920
259480,Marco,Dichev,104094
259548,Marsha,Onuegbe,100359
259548,Marsha,Onuegbe,101395
259548,Marsha,Onuegbe,103728
259548,Marsha,Onuegbe,105868
259548,Marsha,Onuegbe,107216
259548,Marsha,Onuegbe,110407
259548,Marsha,Onuegbe,114690
259548,Marsha,Onuegbe,115100
259548,Marsha,Onuegbe,115305
259548,Marsha,Onuegbe,116263
259548,Marsha,Onuegbe,119902
259652,Ziyad,Lovengreen,101204
259652,Ziyad,Lovengreen,100970
259652,Ziyad,Lovengreen,101974
259652,Ziyad,Lovengreen,105590
259652,Ziyad,Lovengreen,107324
259652,Ziyad,Lovengreen,107619
260633,Takahira,Nergos,100892
260633,Takahira,Nergos,104476
260633,Takahira,Nergos,108256
260633,Takahira,Nergos,108982
261246,Arfst,Gargeya,104009
261246,Arfst,Gargeya,105517
261331,Insup,Giaccio,100021
261375,Chiradeep,Castellani,103416
261375,Chiradeep,Castellani,107512
261375,Chiradeep,Castellani,107344
261375,Chiradeep,Castellani,109922
261375,Chiradeep,Castellani,111767
261375,Chiradeep,Castellani,116266
261375,Chiradeep,Castellani,117488
261584,Limsoon,Pokrovskii,101951
261584,Limsoon,Pokrovskii,103818
261584,Limsoon,Pokrovskii,105488
261584,Limsoon,Pokrovskii,105101
261584,Limsoon,Pokrovskii,107320
261584,Limsoon,Pokrovskii,108698
261607,Billur,Gunderson,100262
261925,Otmar,Bennis,102935
261925,Otmar,Bennis,104405
261925,Otmar,Bennis,108597
261927,Yagil,Rosenbaum,103583
262047,Aksel,Thibadeau,100947
262047,Aksel,Thibadeau,101508
262053,Hailing,Colorni,100790
262053,Hailing,Colorni,101225
262053,Hailing,Colorni,102307
262053,Hailing,Colorni,104907
262262,Douadi,Deyuan,101893
262636,Tamiya,Reutenauer,101264
262828,Angel,Uehara,100580
263008,Menkae,Theuretzbacher,100968
263008,Menkae,Theuretzbacher,101592
263008,Menkae,Theuretzbacher,101513
263008,Menkae,Theuretzbacher,103309
263248,Jeong,Fiebach,103203
263505,Guoxiang,Stille,100084
263505,Guoxiang,Stille,100889
263505,Guoxiang,Stille,105056
263505,Guoxiang,Stille,105016
263571,Berna,Luft,100223
264134,Reuven,Uludag,100286
264134,Reuven,Uludag,101692
264134,Reuven,Uludag,105905
264134,Reuven,Uludag,107238
264134,Reuven,Uludag,109586
264134,Reuven,Uludag,111091
264134,Reuven,Uludag,115476
264134,Reuven,Uludag,117251
264134,Reuven,Uludag,120044
264134,Reuven,Uludag,124146
264134,Reuven,Uludag,128072
264134,Reuven,Uludag,131058
264134,Reuven,Uludag,132005
264134,Reuven,Uludag,133021
264134,Reuven,Uludag,134570
264175,Henk,Boudaillier,100030
264175,Henk,Boudaillier,100718
264175,Henk,Boudaillier,103884
264175,Henk,Boudaillier,105771
264175,Henk,Boudaillier,109881
264175,Henk,Boudaillier,113648
264175,Henk,Boudaillier,113835
264532,Shietung,Pettis,102543
264532,Shietung,Pettis,105888
264674,Karlis,Holburn,102434
264674,Karlis,Holburn,101949
264674,Karlis,Holburn,102433
265163,Xiahua,Schurmann,100500
265163,Xiahua,Schurmann,104035
265163,Xiahua,Schurmann,106260
265163,Xiahua,Schurmann,106494
265163,Xiahua,Schurmann,108866
265163,Xiahua,Schurmann,109333
265163,Xiahua,Schurmann,113785
265163,Xiahua,Schurmann,117540
265163,Xiahua,Schurmann,119310
265302,Murthy,Sundgren,100302
265302,Murthy,Sundgren,103493
265418,Yoshinari,Thebaut,102179
265418,Yoshinari,Thebaut,104058
265418,Yoshinari,Thebaut,106156
265418,Yoshinari,Thebaut,105740
265593,Van,Lundstrom,101252
265593,Van,Lundstrom,104884
265593,Van,Lundstrom,106340
265612,Patricia,Mamelak,101941
265723,Patricia,Sadowski,100433
266199,Goetz,Ferriere,101101
266199,Goetz,Ferriere,104634
266199,Goetz,Ferriere,107002
266224,Munehiko,Terwilliger,101747
266224,Munehiko,Terwilliger,105220
266224,Munehiko,Terwilliger,108060
266224,Munehiko,Terwilliger,108032
266306,Mitchel,Flasterstein,102591
266362,Nathalie,Skogmar,100863
266362,Nathalie,Skogmar,102145
